timestamp,pv_kw,bess_kw,soc,total_load_kw,v_MV Grid,v_LV Busbar,v_PV Plant,v_BESS,v_Biotech Lab,v_Office Building,v_EV Charging
2023-03-13 20:00:00-07:00,0.0,22.8,0.2574791499990197,57.0,1.02,1.0173330032472392,1.0173333069991723,1.0189062362371035,1.0023029021950263,1.0165487876801593,1.0154790654394021
2023-03-13 21:00:00-07:00,0.0,22.8,0.19899838393016592,57.0,1.02,1.0173330032472392,1.0173333069991723,1.0189062362371035,1.0023029021950263,1.0165487876801593,1.0154790654394021
2023-03-13 22:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-13 23:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-14 00:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-14 01:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-14 02:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-14 03:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-14 04:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-14 05:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-14 06:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-14 07:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-14 08:00:00-07:00,0.0,0.0,0.14051761786131212,127.29387968706851,1.02,1.0141566933334873,1.0141569961370487,1.0141567017447046,0.9947673771106087,1.007502867458051,1.0027028632991681
2023-03-14 09:00:00-07:00,2.2347095935599026,0.0,0.14051761786131212,139.7123606163068,1.02,1.013787696031732,1.0147170400459538,1.013787704439889,0.9943910365304272,1.0071314155165096,0.9978967295361602
2023-03-14 10:00:00-07:00,9.839816948616177,0.0,0.14051761786131212,145.00000000000003,1.02,1.0138519250504656,1.0179292496361527,1.0138519334591554,0.9944565441549316,1.0071960719298658,0.9960617133353101
2023-03-14 11:00:00-07:00,15.311534662624934,0.0,0.14051761786131212,139.7123606163068,1.02,1.0142255738204726,1.0205528487743036,1.0142255822322608,0.9948376277344247,1.007572205949206,0.9983417022141
2023-03-14 12:00:00-07:00,23.382141165351634,0.0,0.14051761786131212,127.29387968706851,1.02,1.0149320726114874,1.02455453962201,1.0149320810291356,0.995558168456325,1.0082833987715496,1.0034872056882445
2023-03-14 13:00:00-07:00,31.847214089406663,0.0,0.14051761786131212,114.60936103112573,1.02,1.0156447153483228,1.0286951725230484,1.0156447237718815,0.9962849542316882,1.0090007696103802,1.0086843038937692
2023-03-14 14:00:00-07:00,38.141986819589874,0.0,0.14051761786131212,106.09008774564757,1.02,1.0161334182352324,1.0317151050259672,1.016133426662844,0.9967833436992727,1.009492710936137,1.0121575871177373
